,Cell1,Cell2,entropy
4012,331,947,4.8017311744199755
4013,515,768,4.844506856673757
4014,124,883,5.503067971312122
4015,205,579,5.9229161721856824
4016,124,654,5.4999699786588945
4017,471,698,5.1169637334748845
4018,476,813,4.981646302932862
4019,388,929,5.83344182644341
4020,176,521,5.387700943174869
4021,85,662,5.152684481510778
4022,508,765,4.618203745775137
4023,107,421,5.4841786304236155
4024,129,180,4.8475873471793935
4025,599,883,5.361339358849043
4026,543,988,5.0057187394583735
4027,617,937,5.461726541648384
4028,104,123,5.670279735681931
4029,221,708,4.910958176908123
4030,353,598,4.8591878460602045
4031,647,816,5.386082138665743
4032,153,244,5.156629603202977
4033,320,421,5.382182136747123
4034,347,524,4.723010645093554
4035,614,639,4.9716294333571325
4036,812,883,5.462858855543372
4037,154,883,5.198350898478938
4038,283,768,4.551903987649113
4039,591,655,5.604342584568198
4040,162,478,5.253449183660496
4041,167,593,5.754510986116526
4042,332,889,5.5920483376885235
4043,695,712,4.450728712831427
4044,533,650,5.180890848862542
4045,151,319,4.295139317523368
4046,579,766,5.904674424095701
4047,50,947,4.852425200956674
4048,647,937,5.332028949465587
4049,807,889,5.469612162204231
4050,480,531,5.2730906778807825
4051,705,878,4.779788987065074
4052,89,609,5.145216447512757
4053,75,711,5.13748310540534
4054,383,827,5.614549930051546
4055,154,775,4.9684707081674535
4056,9,357,4.726269980914575
4057,350,421,5.249438652257643
4058,162,599,5.290378119360172
4059,88,421,5.415017147205274
4060,167,714,5.779350464043056
4061,360,843,4.925375458905565
4062,280,591,5.390014546432647
4063,225,655,5.838774045692262
4064,593,822,5.696594306664428
4065,142,657,5.66129829718675
4066,257,607,4.0610460039056955
4067,563,650,5.305638102434991
4068,301,421,5.314815204799526
4069,686,720,4.780233957415835
4070,603,951,4.5199860236270455
4071,33,835,4.980453189395901
4072,281,671,4.605449213590921
4073,363,481,5.086504363642653
4074,253,609,5.493562323005993
4075,43,799,4.9043272171858625
4076,35,386,5.453335789942494
4077,375,720,4.776385818283182
4078,339,797,5.3627119190310015
4079,180,252,4.834757687536588
4080,691,956,4.811245723165261
4081,465,613,5.559726258521961
4082,317,486,5.804820909828093
4083,759,831,5.6446523448580415
4084,456,564,5.448161363424739
4085,822,887,5.585674476631157
4086,299,617,5.572438540028727
4087,426,658,5.221710564979488
4088,25,314,4.890149402682252
4089,577,790,4.698395953865346
4090,339,918,5.13943193923378
4091,576,602,4.564572767587403
4092,80,923,4.920355854869437
4093,102,682,5.570746532060896
4094,181,746,5.112809984255876
4095,690,852,5.389205870797735
4096,486,564,5.540740922393196
4097,852,887,5.212058152938774
4098,57,387,5.632081984699353
4099,174,972,6.365011235426478
4100,348,859,4.806664866574864
4101,549,620,4.69473990045602
4102,447,838,5.138210696085024
4103,446,613,5.374395888297065
4104,410,690,5.751645825367626
4105,124,333,5.461520474133317
4106,470,741,4.493403819682033
4107,831,949,5.804551263042794
4108,5,870,4.735456657648655
4109,643,898,5.259370123513603
4110,127,338,5.4527385743764585
4111,151,695,4.415715779834274
4112,252,747,5.377683603602058
4113,131,457,5.105308968236637
4114,67,967,4.8611760434138125
4115,136,572,5.318257467650308
4116,590,742,5.029136998364584
4117,306,983,5.531259752514513
4118,414,553,5.42719561520347
4119,278,921,5.822938387004367
4120,488,502,4.754861348956121
4121,634,785,5.034912465387151
4122,639,900,4.812460015794595
4123,364,695,4.671323127867526
4124,91,277,5.446805054800187
4125,333,564,5.307603026250608
4126,467,793,4.447282861857084
4127,178,690,5.530760122150686
4128,431,870,4.758748643460474
4129,558,682,5.718103747209172
4130,112,336,4.570759647175935
4131,420,452,4.8500563251109385
4132,2,464,5.1091038334329335
4133,136,693,5.282792932351359
4134,752,962,5.029545293407493
4135,153,862,5.027943386662876
4136,838,965,5.096602044922165
4137,502,521,5.010434720417526
4138,142,215,5.739200877277924
4139,488,623,4.7800540887770575
4140,419,752,5.085928617743176
4141,284,564,5.383137340839736
4142,397,441,5.557354050276171
4143,435,467,4.426183974285662
4144,121,277,5.364687689616165
4145,214,239,4.905633095681976
4146,38,508,4.573634441927116
4147,57,521,5.381497341600081
4148,425,688,4.951363261036559
4149,29,688,4.969351652677101
4150,461,870,4.942512034824271
4151,617,858,5.591616319162518
4152,161,349,4.751320058374963
4153,735,850,5.285970271897454
4154,421,690,5.445246526677514
4155,178,932,5.661800510501171
4156,80,360,4.840135281758319
4157,85,704,5.1647492613418065
4158,145,755,4.637344995614697
4159,238,983,5.269092236301763
4160,35,883,5.330853430683021
4161,38,400,4.848289375169798
4162,19,121,5.890561196418016
4163,62,757,4.971077446144435
4164,838,978,5.273388769658261
4165,101,419,4.933125841291583
4166,39,773,4.457083566051301
4167,708,868,4.851296992772415
4168,9,867,4.709121329328342
4169,647,858,5.4930851313016715
4170,127,822,5.579263096907784
4171,89,301,5.234943086953192
4172,127,593,5.49321811213751
4173,591,697,5.599403726599804
4174,118,773,4.538134307862991
4175,314,419,5.045237529029941
4176,847,919,5.017085632526096
4177,747,981,5.548037787101394
4178,2,827,5.303573347913114
4179,112,470,4.563404290048096
4180,337,817,4.586956177674287
4181,244,589,5.235962316978086
4182,268,946,4.728410888434356
4183,478,527,5.208571308541939
4184,791,987,4.8167238271109225
4185,180,870,4.638655403578065
4186,925,987,4.748320863184108
4187,529,758,5.440706259264284
4188,127,714,5.446707368945462
4189,173,830,4.948671110841435
4190,195,589,5.310567079802048
4191,262,350,5.584918811332465
4192,723,745,5.357981553122143
4193,107,476,5.372788646453409
4194,742,987,4.879230712077083
4195,0,121,5.680448675505675
4196,253,301,5.561281842360086
4197,258,645,4.553300938434091
4198,277,887,5.3269990805639384
4199,791,879,4.7470747564552465
4200,557,712,4.321059144174814
4201,104,178,5.65382911089191
4202,6,838,5.319948813421271
4203,395,650,5.517436232076397
4204,441,766,5.750139556018395
4205,320,476,5.223577015760972
4206,807,823,5.317876232994684
4207,705,812,5.248389184588858
4208,531,696,5.551472161271133
4209,171,353,4.691486378968052
4210,286,599,5.26121809461559
4211,280,296,5.266443710041838
4212,464,871,5.430469770250649
4213,772,987,4.95850498249843
4214,104,299,5.708221399590219
4215,1,615,4.722279361078553
4216,87,655,5.5265031338441855
4217,142,591,5.646797551394082
4218,441,887,5.272921343608998
4219,34,240,4.807800921496075
4220,8,776,4.960655389739282
4221,218,320,5.408291224147063
4222,591,831,5.664624901901486
4223,622,935,4.41355058915088
4224,42,360,4.898296056934396
4225,176,589,5.371772285589115
4226,350,476,5.198081363436789
4227,88,476,5.313200018684685
4228,816,949,5.64708736074903
4229,281,376,4.6111561832922074
4230,337,951,4.683327281038143
4231,563,705,5.060615210733105
4232,596,653,4.724185394342061
4233,301,476,5.153247068997349
4234,595,657,5.76439155738429
4235,311,898,5.612788580662934
4236,218,441,5.387528501991185
4237,405,533,4.963945515370183
4238,47,559,4.943398024849057
4239,129,369,4.936230948285398
4240,225,831,5.894160806138764
4241,767,885,5.305743645202509
4242,533,718,4.92507226382019
4243,598,847,5.008977720602272
4244,219,262,5.67872657444375
4245,207,962,4.991823488879216
4246,188,720,4.762226759952062
4247,697,826,5.881730945950291
4248,205,889,5.772587162063822
4249,642,890,4.826476925332593
4250,2,35,5.19517434272179
4251,208,369,4.822184482008481
4252,540,613,5.304381095654415
4253,39,331,4.496613684186632
4254,75,779,5.087942314742383
4255,405,654,5.136065899129599
4256,162,667,5.333350894012748
4257,102,387,5.464936452697058
4258,118,331,4.5802946665273145
4259,598,968,4.855069847562121
4260,85,154,5.073271945660482
4261,35,333,5.361675833997772
4262,563,718,5.110452550311583
4263,320,960,5.460155384521308
4264,246,782,5.047694694930079
4265,461,670,5.174442732721913
4266,499,962,5.0443117930327706
4267,292,898,5.5282722360294905
4268,359,659,4.724272108554581
4269,667,775,5.174158427569596
4270,405,775,4.9361652472897255
4271,470,904,4.837869335868101
4272,107,852,5.404994495875531
4273,289,334,4.556783388287894
4274,294,678,5.234733044498631
4275,767,898,5.305299364639813
4276,26,634,5.117641402611268
4277,320,852,5.282252503905426
4278,175,205,6.301729057503097
4279,125,613,5.4342134990507125
4280,89,690,5.397019076031152
4281,350,960,5.422184067267368
4282,405,667,5.147737844967342
4283,88,960,5.584231526760717
4284,363,670,5.076644793249495
4285,697,960,5.642199741613659
4286,301,960,5.463438979936442
4287,810,837,4.957730786308824
4288,180,670,4.967356756829738
4289,171,850,4.8830628947649855
4290,350,852,5.1884756445529066
4291,88,852,5.366051570089055
4292,50,331,4.648864935252427
4293,91,332,5.53393040841437
4294,5,817,4.638307921526697
4295,574,745,5.4825431175815105
4296,389,965,5.11777950036312
4297,26,876,5.154601744703608
4298,301,852,5.238881099887606
4299,6,638,5.541639397796091
4300,221,563,5.161991520652932
4301,400,794,5.124657359459364
4302,171,742,4.8255837547353
4303,102,871,5.5182287652051025
4304,537,799,4.891504062140286
4305,248,696,5.4928707791884595
4306,275,799,4.76916836111717
4307,294,812,5.3280114034798975
4308,113,508,4.7112391065750066
4309,168,178,5.408363711889364
4310,121,332,5.513462933763984
4311,107,168,5.444555273945773
4312,167,219,5.669148205984884
4313,296,858,5.5552880829294535
4314,571,797,5.064226998115907
4315,277,350,5.303602956545431
4316,653,866,4.602128735468408
4317,83,979,4.0703151811148635
4318,177,348,4.894880994247839
4319,77,410,5.804156623908275
4320,242,514,4.79334686874598
4321,168,299,5.373652592799551
4322,219,759,5.338936035112598
4323,613,915,5.418867594746085
4324,181,238,5.20130447329805
4325,310,877,3.9287258283267903
4326,833,918,4.833513324264024
4327,571,918,4.7881290784247525
4328,153,930,5.084037836518397
4329,824,869,5.707148052078253
4330,244,294,5.276013347139987
4331,428,869,5.705109752556215
4332,464,563,5.211213729015068
4333,717,743,5.074039827920726
4334,653,987,4.7740802892150835
4335,441,579,5.630318339651327
4336,735,797,5.427839883715481
4337,69,936,4.901487613587375
4338,22,595,5.620763941711697
4339,5,951,4.720223389980519
4340,278,292,5.713507991901426
4341,89,127,5.269723792790143
4342,195,294,5.36268323951318
4343,107,410,5.72500864090155
4344,88,168,5.390690043370592
4345,90,766,5.743001704816465
4346,57,589,5.372341660691309
4347,387,464,5.442774593777458
4348,29,756,4.924762530095183
4349,115,530,5.205293188341019
4350,502,710,4.698776952949666
4351,317,930,5.539274434551656
4352,301,397,5.475171295575442
4353,12,294,4.996605905187812
4354,320,410,5.592246706425766
4355,204,464,5.402857521596323
4356,32,946,4.6403333866789565
4357,443,517,4.7697831827120005
4358,90,887,5.441341731621967
4359,181,480,5.146771469483706
4360,286,533,5.102378549106082
4361,46,292,6.025796550409619
4362,593,690,5.580670467899467
4363,268,893,4.77043138394389
4364,455,756,4.650732134635914
4365,596,695,4.670845079338101
4366,40,248,5.12840915712217
4367,353,708,4.80880673381544
4368,721,875,4.660922549641378
4369,480,520,5.279016357735515
4370,246,353,4.906637248709612
4371,350,410,5.571564024585738
4372,80,549,4.70797293364532
4373,388,702,6.015659711192307
4374,176,294,5.357336448790332
4375,88,410,5.664976965623969
4376,682,883,5.648172598064625
4377,286,654,5.240842126378187
4378,869,975,5.473800128944263
4379,299,593,5.59832016059603
4380,282,949,5.569116768432667
4381,151,200,4.550383505525158
4382,142,646,5.578165101016782
4383,49,418,5.472335381550318
4384,301,410,5.586620336937342
4385,153,246,4.947744651783125
4386,614,641,4.956037773029626
4387,397,643,5.4666970084217645
4388,550,885,5.1120114222390995
4389,591,657,5.489814071098569
4390,167,824,5.74502082259181
4391,200,772,4.886066787791535
4392,286,775,5.059840521901295
4393,167,595,5.880323928068294
4394,360,724,4.698358434378142
4395,387,827,5.525253139609006
4396,508,888,4.696636475044954
4397,915,983,5.3096845816428795
4398,299,714,5.597735354644884
4399,142,767,5.5802403845540445
4400,790,951,4.842019098767508
4401,205,823,5.697678377079586
4402,549,596,4.676477733594257
4403,609,647,5.157652808341167
4404,31,670,5.040620677574224
4405,688,711,5.0133940905152645
4406,314,729,4.8112323227882925
4407,797,883,5.343255660145358
4408,456,553,5.492554081655523
4409,239,555,5.008427158651753
4410,225,657,5.688856646903918
4411,280,593,5.436719931458327
4412,593,824,5.619249207981244
4413,123,609,5.32897786592306
4414,904,945,4.882185392978754
4415,320,894,5.275877534774343
4416,67,485,4.947533586066693
4417,153,488,4.779755439059184
4418,53,550,4.936039389313245
4419,397,885,5.51643637048381
4420,125,426,5.243160503801375
4421,75,834,5.2283783661743755
4422,218,617,5.461799066838617
4423,452,555,4.953017252429886
4424,894,937,5.32077659968084
4425,639,647,5.080704273509411
4426,212,314,4.878025840692961
4427,79,724,4.6819148174264535
4428,280,714,5.371590236287395
4429,662,779,5.005448820830193
4430,294,383,5.437396476984553
4431,27,268,4.77443374720848
4432,827,883,5.41132781662184
4433,338,655,5.647852984273088
4434,376,947,4.800453109917514
4435,486,553,5.595586479363341
4436,118,157,4.522333476593264
4437,665,784,4.584766492487139
4438,291,314,4.879223645935604
4439,482,848,5.21648302897282
4440,609,889,5.406895987199959
4441,67,606,4.842641765964852
4442,642,837,4.922154584401192
4443,488,599,4.964875627491689
4444,89,853,5.00644285558443
4445,686,843,4.92160498129163
4446,350,894,5.2784295466731885
4447,419,499,5.122771913785338
4448,80,804,4.812420138270998
4449,102,563,5.211358196116607
4450,418,540,5.400007976246762
4451,143,335,4.360616654205161
4452,690,733,5.750943420738796
4453,822,889,5.697739827147191
4454,786,966,5.281681363986434
4455,151,455,4.463410158782691
4456,104,609,5.465195827938725
4457,109,724,4.488723957268163
4458,398,561,5.042943370275791
4459,752,830,5.049336028572031
4460,697,894,5.512424862646867
4461,296,550,5.138054478655454
4462,301,894,5.231313897957228
4463,375,843,4.984106083206689
4464,213,781,4.684902990858576
4465,595,617,5.741290847113934
4466,75,847,5.171663530580458
4467,204,732,5.5798025881597075
4468,207,212,4.9633224653906165
4469,162,735,5.447893883729614
4470,215,332,5.586610678923753
4471,127,219,5.4112591122706295
4472,333,553,5.359549555344269
4473,852,889,5.423342906901526
4474,40,745,5.05348226941387
4475,246,850,5.044690116413951
4476,39,749,4.524357661459291
4477,386,564,5.44064499138351
4478,410,921,5.788155540280244
4479,284,553,5.506211183127071
4480,358,502,4.69914907553878
4481,690,975,5.3492964863924115
4482,19,807,5.780172628415797
4483,49,915,5.336162908915782
4484,379,561,5.129491069940736
4485,286,333,5.3072761097414745
4486,272,435,4.529595895775411
4487,558,792,5.919261585466581
4488,122,639,5.027164507455416
4489,153,743,5.059660557740204
4490,331,749,4.5653390258913324
4491,386,456,5.4964683115598465
4492,410,813,5.439013246415864
4493,358,623,4.630985692084963
4494,124,456,5.514105766587104
4495,363,967,4.913344259430791
4496,878,918,4.741005678657216
4497,657,690,5.547744712258168
4498,154,564,5.214986936610428
4499,178,921,5.607499002883229
4500,252,870,4.839803813235884
4501,85,464,5.247061063931813
4502,558,913,5.720069233443665
4503,599,685,5.038058098459691
4504,79,161,4.738974600364418
4505,26,823,5.250057797581217
4506,571,623,4.7700281053553
4507,0,807,5.58637421156939
4508,349,695,4.595127678353876
4509,393,967,4.783151334480465
4510,426,915,5.287044772859344
4511,654,742,5.16201868703536
4512,425,919,4.88528751972896
4513,43,359,4.841781014375733
4514,337,577,4.566812493122418
4515,87,631,5.274241193751896
4516,414,797,5.388054287922476
4517,142,338,5.701207587450854
4518,617,631,5.427914212587002
4519,708,749,4.7222309655007555
4520,97,824,5.413820334949939
4521,446,978,5.351611374473361
4522,152,531,5.244997942063084
4523,606,967,4.778713150835991
4524,50,749,4.613063338068165
4525,666,981,5.340933121772756
4526,215,816,5.644791192443504
4527,91,292,5.728704312894627
4528,294,880,5.581294902564716
4529,22,421,5.268333626886725
4530,75,284,5.3382665920275665
4531,314,529,5.1093280518043
4532,277,647,5.1734355448987674
4533,414,918,5.15056697231395
4534,515,704,5.130133083851804
4535,754,986,5.130742003924448
4536,793,914,4.308493508423841
4537,215,937,5.611632016477692
4538,339,478,5.30431748329112
4539,526,570,4.345685774437294
4540,564,862,5.270111221913496
4541,127,595,5.699876343745737
4542,75,405,5.155531922493444
4543,383,521,5.4387201693612415
4544,421,813,5.163027953674758
4545,85,827,5.355931682150632
4546,641,816,5.302000033499164
4547,121,292,5.671389757835254
